joy	@michaelsheen Well I guess they think of everything   Thanks so much for keeping the fans in the loop
fear	I want to go see Drag Me To Hell tonight. But no one to go with
anger	@robluketic damn i always miss it
fear	well dnt really knw wot to do stay wit some 1 who doesnt want 2 b wiv me or move home to rents after 4yr of bein away
sadness	Bout to get ready for work ugh i hate workin on fridays
love	I have a job at camp!!  Only downfall? No midnight showing of Harry Potter for me
joy	Its a Bank Holiday!..... If you're happy and you know it CLAP YOUR HANDS!
joy	Woo hoo! My happiness score is 612. Apparently I am over-the-top happy. Considering the week I've had....
fear	Not ready for this year to end
fear	@theyjusthowl
sadness	There is no good place to grab a quick healthy lunch in downtown Golden. Looks like it may be Safeway
anger	@aranarose Murphy's Law?  Sorry that your computer is not cooperating when you have lots of work. My kids are .. http://tinyurl.com/km235x
fear	Swollen face.....again
joy	Is off today and gonna go shopping!! T-minus 22 days til CUUUBA!!
fear	i suppose i best get ready for work  grrr
surprise	@espowari really? awesome! we love it...and I work at buckhead church too. I love it all around.
joy	@tintinex Morning  Glad to hear about your happy news!
love	sweet dreams
anger	Ahhhh!!!!!! Almost off!!! Can't wait!! But..I got work again rite after this!   HAT CLUB Come &amp;&amp; gimme some Company! Oh &amp;&amp; a Cookie! ;-)
anger	@hiphopcheerio  I'm bad with understanding there things! You should know this!
joy	@colstewart You're cycling tho' that's good. Healthy eating  Healthy and eating are a contradiction in terms.
fear	Everyone on the eastcoast... the rain hates us  let's just all fly to Cali. LOL
sadness	Jus chillin and doin my hrs. Friday afternoons tend to end up &quot;busy&quot;
love	my monday running so fast!
joy	@Alitaluna Hey workaholic! =P lol...jus wanted to say hiiii....i always tell ash to invite u over but she says ur always working lol
joy	@kevmarmol Agree!
joy	I'm going to open up PROVERBS and get as much wisdom as possible-I'm hungry!
joy	Man i wish i could just bathe in my ice-cold sunkist right now.... But then i'd be sticky
sadness	very tired and anxious
love	have i ever mentioned i love ellen? a lot
love	http://naturalismo.files.wordpress.com/2008/01/elliott10.jpg my hero
joy	Greg Pritchard should have got threw to the final of britains got talent
joy	job hunting. yay.....
love	Morning all .. just into the office now
fear	agh! freaking out about going to Wales already! &gt;&lt; not packed!!
joy	@Melissa808 nah im pooped from moving 2day im just laying down relaxing  lol
joy	@Raehole @melissahope did you ladies see ghost of girlfriends past? i really liked it! &amp; would totally see it again if  u haven't
fear	@robertrich the no tweeting guilt trip didn't stop you huh?  I felt so bad!
sadness	@cheesetal i miss coffee
joy	&quot;I will stumble.. I will fall down... But I will not be moved  &quot;
fear	Hey @itsmskay sorry about your headahce
sadness	Is leaving Utah today  Super Sad Face
joy	...love and wanted to share with my followers. feeling inspirational. ive had a long day.
sadness	@gemmak500 Know exactly what you mean  I've lost too many friends. I do feel for you all
fear	@natalietran not to seem like some crazy paedofile typing with one hand and fiddling with my willy in the other but you the coolest ever
sadness	At the library  being friggin bored.
joy	http://dayna.dreamwidth.org for the daily random-ness
joy	Just got home from my date omg so much fun im excited
sadness	likes being friends but it hurts when u love your friend but the feelings arent the same. trying to sleep. has to really try to give up.
fear	@reddhed The pics should be up later today at www.dosriosrestaurant.com!
fear	had best get revising over da weekend got an exam on Monday for 2 hours!!!!!!!
joy	@lilrainbow89 hi thanks for following me. u doing much? been a long time since i last chatted to u
anger	Some idiot just crashed into me on his bike.  Now my bike has a small dent in it and I have to buy a new set of pedals
surprise	always excited for a new chapter in my life. just didnt expect it to be so emotional.
love	@melfay86 thanks sooo much lil sis! you should have gone with us to the bird park.
joy	Working on your birthday isn't so bad when you get to work with Ruby on Rails
fear	@clairmc my riding time has been dismal too during these rainy weeks.  haven't been able to make myself to go to the gym instead.
sadness	i failed at cutting and peeling the mangoes  hah. it was weird trying and my father did it like it was nothing.
fear	So I just failed my second year of med school. I don't know what to do or say.
fear	is up with a nasty cough i cant be sick i have a huge weekend ahead of me
surprise	@Abougu I didn't see this until after
surprise	@harrisonjsmith i need to get tickets though  idk how that is gonna happen
sadness	Anotha day of work  not lookin forward i hate closin fri
fear	@RyanSmithLLC you didn't say you were leaving yesterday! You won't see me at the house anymore once you get back... tear tear
fear	Time for my ritualistic Friday night depression
love	I Need a freaking adventure.
sadness	@majayy what about me  I miss you too!
joy	Been sitting in garden with my mummy and also got a text from the boy who i thought had GOT THE HINT    obviously not.
surprise	Notion video deleted.
joy	@MCRIsAPleasure really?  wooooo! I wish i could go to indonesia! Lol. Hopefully next summer.
joy	@netmogul that sounds soooo good right now mmmm malasadas. i have to have more before i leave today
sadness	RIP to officer Edwards. May GOD continue to bless his family. What's up wit cops killing cops. Seen the same thing happen on &quot;The WIRE&quot;.
anger	@mtmont gah!!! twitpic is uploading sideways today
surprise	@ijustine ... like you're stuff!  Strange voicemails! http://bit.ly/yKxms
joy	@KatieKrafka oh you crazy kids and your stress. try effed / not effed; followed by acceptance. works wonders for the rest of the world
fear	@TrueVisionDubbz OMG! that wasn't funny.. LOOK at his face in the pic.. OMG! that made me sad! BAD JOB MIKE!! wtf?? .. poor K O B E
joy	she made my sister cry too hahah. bless her.  i hope she can do it again.
fear	@modulista You're in Miami right? I don't see a hand delivery in your near future unfortunately
surprise	WOW. My teacher just called me a skunk cuz of my hair
joy	I'm feeling better now that I have something in my tummy
fear	going to work soon and so excited!  ugh id rather pluck my fingernails off
anger	I tried to dye my hair and all i got was a blond chunk in the front middle part of my hair. Dang.
surprise	@goatfox yes i have read them many times.
sadness	Another two hours of work. Ugh. It goes by so slow. And im sore
sadness	no Santa cruz for me  but I do have an interview at jamba tomorrow morning (:
surprise	.@aragornrain: no health insurance is not an option.
fear	@DNK_Anais I feel reeeally bad now.... sorry
fear	deff workin this weekened
fear	@Shansgrl have a good nap. Sorry bout the dumby at work.
sadness	heading up to the farm   dont want to i wanna stay here and talk with my boyfriend... STUPID MOM FOR MAKING ME GO UP &gt;.&lt;
anger	Our plane had landed!! FINALLY gonna get to board...an hour late.  stupid rain!!!
anger	@Kikirowr Downside though is that you're breaking the thread.
fear	@mia423 Sleeping in for me is sleeping until 8am  But you know I have 3 kids ....
sadness	@djsteeley I think it's less of a tribute and more of a parody.
joy	I'm sick of being sick. The weekend is here and I'm ready to party
sadness	@shanisfearless gaah rain for tomorrow
joy	@ddlovato Your second episode of Sonny WAC was on in New Zealand tonight. You were (and still are) AMAZING! ily  xx
surprise	@DJMel oh I don't love it. Just noting that remix kids seem to
fear	quick catch up on missed Neighbours ... poor Libby
fear	@My_Sweethearts Im following you but you aren't on my DM list  Can you try to DM me?
love	@kyleandjackieo Fighter - Christina Aguilera. LOVE that song
fear	Migranes suck....Especially when the kids are suddenly hyper.
fear	I don't feel good
love	ur wlcm &amp; the pleasure is all mine.   {Jackie}
anger	i don't wanna go back to school on monday
fear	mad the rain got me...now i cant go see jaiden   *|)|/-\|\|/-\*
fear	Summer makes me feel ugly  all the pretty people are out showin off their good genes  damn them to hell!!!
fear	i am very very tired
joy	feels accomplished!!!  She got a lot done today! http://plurk.com/p/stns9
fear	Can't believe we're going through redundancies again! The government has well and truly screwed up..  Off with their heads!!
fear	...just not that into me
fear	@christineduggan we keep getting pet days  but i heard the weekend is to be fab !!! wedding how soon again ?
fear	Is anyone's #visialvoicemail working. Have done the sync. Turned off &amp; on. But still not going  Help?
love	my love makes me sooo happy
sadness	@kimitwi btw i have your report too &gt;:] omg at lunch today we had to move from the HC to the trees cause of the heat &quot;/ all my days suck
surprise	@filogrrl yeaaa i just got the link off his lj
fear	too bad i'm @ work  ...
joy	@dayzie63 LMï¿½ï¿½oï¿½o! my job is funn
anger	There are bugs attacking my laptop
love	Ohh grandpas.. Stable.. Won't kno all details til tomorrow when I visit... Keep him me and my fam in ur prayers..thank you  ... Goodnite
fear	This is beyond terrible...my friends 18 yr old daughter jumped off the skyway bridge this morning. She was a beautiful girl...such a loss
love	free hugs with my super fluffy robe
joy	Home from work
fear	@herseyd That happened to me once... only I wasn't drunk. lol
love	Psyched for Mother's day at the GKR party--and teaching mom and dad about baseball
sadness	didnt do my devos...  hopefully my day doesnt suck because of it.
fear	Morning all: Looks like no Nintendo Gameboy phone
sadness	Loved the sun today. Did not love a black suit and black top plus 6 trains/tubes to get to my meeting and back  Need to shop for summer
sadness	@Jo_Saunders09 haha lol where have you been going?...I haven't really been out lol..I've been a hobbit..n my mums like keep revisin beck
fear	Just found out my Abuelo in Aguadilla is not doing well
sadness	No show tonight  No plans. Ughhhh.
fear	wating for the next metal gear
fear	@Jazziy showed my fluid decreasing slightly so doesnt look like Im getting out of this bed anytime soon  Ive got a follow up U/S next week
sadness	@ChelseaPiersNYC tiny.cc doesn't seem to load for me  I was thinking on going to the batting cages but apparently you gotta book in adv
surprise	updating my twittermoms page; it's quite different from regular twitter
joy	@emily859 Glad to hear the weather's nice.  It's rained just about every day for the last five days.  Not fun for exploring
sadness	@kateesslemont i tried. and failed
fear	It's raining and I'm outside without an umbrella.
sadness	because I just lost my first Field Notes notebook 6 pages before filling it up!! RIP  #fieldnotes
joy	I lke wearing kiddies clothes. Makes me breasticles look all big n stuff
love	After hearing susan boyle sing she came off as the most beautiful person i'd ever seen. i feel bad for my first impression though
fear	@lyracole P.S. The &quot;duh&quot; was directed towards myself...
